_id,SBA Physical Declaration Number,SBA EIDL Declaration,FEMA Disaster,SBA Disaster,Damaged Property City,Damaged Property Zip,Damaged Property State,Total Verified,Verified Loss Real Estate,Verified Loss Content,Total Approved,Approved Amount Real,Approved Amount Content,Approved Amount EIDL
280,14544,14545,SC-00034,SALTERS,29590,WILLIAMSBURG,11107.0,4577,6530,0,0,0,0,
281,14549,14550,4245,TX-00461,AUSTIN,78703,TX,67691,65651,2040,0,0,0,0
282,14549,14550,4245,TX-00461,AUSTIN,78719,TX,463141,447788,15353,151800,151800,0,0
283,14549,14550,4245,TX-00461,AUSTIN,78744,TX,364702,289074,75628,236400,220600,15000,800
284,14549,14550,4245,TX-00461,AUSTIN,78745,TX,172,172,0,0,0,0,0
285,14549,14550,4245,TX-00461,BAYTOWN,77521,TX,33220,0,33220,0,0,0,0
286,14549,14550,4245,TX-00461,BROWNSVILLE,78520,TX,116716,114316,2400,0,0,0,0
287,14549,14550,4245,TX-00461,BROWNSVILLE,78521,TX,79117,70657,8460,128100,67500,0,60600
288,14549,14550,4245,TX-00461,Brownsville,78521,TX,54740,54740,0,156000,55000,0,101000
289,14549,14550,4245,TX-00461,BUDA,78610,TX,410290,341286,69004,351600,244600,69000,38000
290,14549,14550,4245,TX-00461,CANYON LAKE,78133,TX,30460,27980,2480,25000,25000,0,0
291,14549,14550,4245,TX-00461,CORSICANA,75109,TX,27829,27829,0,0,0,0,0
292,14549,14550,4245,TX-00461,CORSICANA,75110,TX,581888,568643,13245,542500,498800,13200,30500
293,14549,14550,4245,TX-00461,CROSBY,77532,TX,79872,79872,0,0,0,0,0
294,14549,14550,4245,TX-00461,DALE,78616,TX,70181,54791,15390,0,0,0,0
295,14549,14550,4245,TX-00461,DEL VALLE,78617,TX,158341,94056,64285,0,0,0,0
296,14549,14550,4245,TX-00461,FLORESVILLE,78114,TX,369586,333520,36066,146300,133300,13000,0
297,14549,14550,4245,TX-00461,HARLINGEN,78550,TX,9763,9763,0,9800,9800,0,0
298,14549,14550,4245,TX-00461,HARLINGEN,78552,TX,9763,9763,0,9800,9800,0,0
299,14549,14550,4245,TX-00461,HOUSTON,77013,TX,54723,52523,2200,25000,25000,0,0
300,14549,14550,4245,TX-00461,HOUSTON,77015,TX,562362,344582,217780,0,0,0,0
301,14549,14550,4245,TX-00461,HOUSTON,77044,TX,0,0,0,99200,0,0,99200
302,14549,14550,4245,TX-00461,HOUSTON,77045,TX,8645,4645,4000,0,0,0,0
303,14549,14550,4245,TX-00461,HUMBLE,77396,TX,33053,1140,31913,89800,1200,31900,56700
304,14549,14550,4245,TX-00461,KERENS,75144,TX,421144,421144,0,0,0,0,0
305,14549,14550,4245,TX-00461,Kerens,75144,TX,105286,105286,0,0,0,0,0
306,14549,14550,4245,TX-00461,KINGSBURY,78638,TX,18528,17648,880,0,0,0,0
307,14549,14550,4245,TX-00461,KYLE,78640,TX,952,352,600,0,0,0,0
308,14549,14550,4245,TX-00461,LA PORTE,77571,TX,26583,26583,0,0,0,0,0
309,14549,14550,4245,TX-00461,LIBERTY,77575,TX,458683,156753,301930,0,0,0,0
310,14549,14550,4245,TX-00461,MUSTANG RIDGE,78610,TX,10500,0,10500,0,0,0,0
311,14549,14550,4245,TX-00461,NEW BRAUNFELS,78130,TX,283815,242641,41174,0,0,0,0
312,14549,14550,4245,TX-00461,NEW BRAUNFELS,78132,TX,248209,236603,11606,0,0,0,0
313,14549,14550,4245,TX-00461,RAYMONDVILLE,78580,TX,66962,66962,0,0,0,0,0
314,14549,14550,4245,TX-00461,SAN ANTONIO,78218,TX,0,0,0,256000,0,0,256000
315,14549,14550,4245,TX-00461,SAN ANTONIO,78232,TX,0,0,0,236000,0,0,236000
316,14549,14550,4245,TX-00461,SAN MARCOS,78666,TX,159682,127014,32668,174900,21900,17600,135400
317,14549,14550,4245,TX-00461,SEGUIN,78155,TX,9304,0,9304,9400,0,9400,0
318,14549,14550,4245,TX-00461,SWEENY,77480,TX,7084,7084,0,7100,7100,0,0
319,14549,14550,4245,TX-00461,WESLACO,78596,TX,198428,124968,73460,124900,84500,24800,15600
320,14549,14550,4245,TX-00461,WESLACO,78599,TX,33405,32055,1350,0,0,0,0
321,14549,14550,4245,TX-00461,WIMBERLEY,78676,TX,649170,638170,11000,77200,39600,0,37600
322,14559,14560,WV-00042,SUMMERSVILLE,26651,NICHOLAS,32897.0,32897,0,25000,25000,0,0,
323,14561,14562,CT-00036,BRIDGEPORT,06606,FAIRFIELD,43678.0,16828,26850,43400,16600,26800,0,
324,14561,14562,CT-00036,GUILFORD,06437,NEW HAVEN,11091.0,11091,0,0,0,0,0,
325,14561,14562,CT-00036,OLD GREENWICH,06870,FAIRFIELD,687538.0,658195,29343,0,0,0,0,
326,14561,14562,CT-00036,OLD SAYBROOK,06475,MIDDLESEX,1036879.0,1025879,11000,750000,740000,10000,0,
327,14561,14562,CT-00036,STONINGTON,06378,NEW LONDON,240819.0,240819,0,197800,197800,0,0,
328,14561,14562,CT-00036,WESTERLY,02891,WASHINGTON,184783.0,140358,44425,0,0,0,0,
329,14563,14564,MD-00030,CRISFIELD,21817,SOMERSET,351969.0,300069,51900,133300,133300,0,0,
330,14563,14564,MD-00030,SALISBURY,21801,WICOMICO,40055.0,19287,20768,0,0,0,0,
331,14565,14566,NJ-00044,ANDOVER,07821,SUSSEX,62500.0,52000,10500,62500,52000,10500,0,
332,14565,14566,NJ-00044,ATLANTIC CITY,08401,ATLANTIC,1039834.0,952938,86896,47500,23500,24000,0,
333,14565,14566,NJ-00044,BAYVILLE,08721,OCEAN,0.0,0,0,21300,0,0,21300,
334,14565,14566,NJ-00044,BEACH HAVEN,08008,OCEAN,575861.0,296590,279271,84700,49300,0,35400,
335,14565,14566,NJ-00044,BELFORD,07718,MONMOUTH,35925.0,3325,32600,52700,3400,32600,16700,
336,14565,14566,NJ-00044,BERKELEY HEIGHTS,07922,UNION,40285.0,40285,0,19500,19500,0,0,
337,14565,14566,NJ-00044,BRICK,08724,OCEAN,1157152.0,1069128,88024,923200,837900,85300,0,
338,14565,14566,NJ-00044,BRIGANTINE,08203,ATLANTIC,202664.0,194334,8330,19600,19600,0,0,
339,14565,14566,NJ-00044,CARTERET,07008,MIDDLESEX,111995.0,31459,80536,25000,0,25000,0,
340,14565,14566,NJ-00044,EAST ORANGE,07018,ESSEX,34673.0,33173,1500,25000,25000,0,0,
341,14565,14566,NJ-00044,EGG HARBOR TOWNSHIP,08234,ATLANTIC,2922369.0,2770268,152101,0,0,0,0,
342,14565,14566,NJ-00044,FORT LEE,07024,BERGEN,25588.0,0,25588,0,0,0,0,
343,14565,14566,NJ-00044,FRANKLIN LAKES,07417,BERGEN,21901.0,0,21901,0,0,0,0,
344,14565,14566,NJ-00044,GREEN BROOK,08812,SOMERSET,0.0,0,0,16200,0,0,16200,
345,14565,14566,NJ-00044,GREENWICH,08323,CUMBERLAND,1457050.0,1186775,270275,0,0,0,0,
346,14565,14566,NJ-00044,HAZLET,07730,MONMOUTH,35508.0,30058,5450,0,0,0,0,
347,14565,14566,NJ-00044,HIGHLANDS,07732,MONMOUTH,403698.0,378998,24700,195900,179700,16200,0,
348,14565,14566,NJ-00044,HOBOKEN,07030,HUDSON,486936.0,19436,467500,467500,0,467500,0,
349,14565,14566,NJ-00044,JACKSON,08527,OCEAN,538963.0,245798,293165,694600,227800,293200,0,
350,14565,14566,NJ-00044,JERSEY CITY,07302,HUDSON,175855.0,86780,89075,0,0,0,0,
351,14565,14566,NJ-00044,JERSEY CITY,07306,HUDSON,71575.0,64800,6775,71600,64800,6800,0,
352,14565,14566,NJ-00044,JERSEY CITY,07306,MIDDLESEX,71575.0,64800,6775,71600,64800,6800,0,
353,14565,14566,NJ-00044,KEANSBURG,07734,MONMOUTH,77721.0,76321,1400,49400,23000,1400,0,
354,14565,14566,NJ-00044,KEARNY,07302,HUDSON,19500.0,0,19500,9200,0,9200,0,
355,14565,14566,NJ-00044,KEYPORT,07735,MONMOUTH,663862.0,659212,4650,0,0,0,0,
356,14565,14566,NJ-00044,LAVALLETTE,08735,OCEAN,397671.0,319393,78278,66100,12200,36600,17300,
357,14565,14566,NJ-00044,LEONARDO,07737,MONMOUTH,54680.0,0,54680,17800,0,17800,0,
358,14565,14566,NJ-00044,LITTLE EGG HARBOR,08087,OCEAN,30995.0,29395,1600,0,0,0,0,
359,14565,14566,NJ-00044,LITTLE FERRY,07643,BERGEN,564275.0,48040,516235,0,0,0,0,
360,14565,14566,NJ-00044,LONG BEACH TOWNSHIP,08008,OCEAN,559426.0,503026,56400,316500,233100,46200,0,
361,14565,14566,NJ-00044,LONG BRANCH,07740,MONMOUTH,29409.0,10567,18842,12600,0,12600,0,
362,14565,14566,NJ-00044,MANAHAWKIN,08050,OCEAN,296525.0,286925,9600,139100,94900,3200,0,
363,14565,14566,NJ-00044,MANASQUAN,08736,MONMOUTH,173616.0,127087,46529,35200,22500,5900,0,
364,14565,14566,NJ-00044,MARGATE CITY,08402,ATLANTIC,186925.0,160000,26925,18500,0,5000,13500,
365,14565,14566,NJ-00044,MATAWAN,07747,MONMOUTH,23270.0,0,23270,23300,0,23300,0,
366,14565,14566,NJ-00044,METUCHEN,08840,MIDDLESEX,15820.0,0,15820,13800,0,13800,0,
367,14565,14566,NJ-00044,MOONACHIE,07074,BERGEN,97612.0,70612,27000,31900,4900,27000,0,
368,14565,14566,NJ-00044,N WILDWOOD,08260,CAPE MAY,23306.0,23306,0,0,0,0,0,
369,14565,14566,NJ-00044,NEW BRUNSWICK,08901,MIDDLESEX,375662.0,373062,2600,0,0,0,0,
370,14565,14566,NJ-00044,New Brunswick,08901,MIDDLESEX,375662.0,373062,2600,0,0,0,0,
371,14565,14566,NJ-00044,NEWARK,07103,ESSEX,18848.0,18848,0,0,0,0,0,
372,14565,14566,NJ-00044,NEWARK,07105,ESSEX,64900.0,0,64900,54900,0,54900,0,
373,14565,14566,NJ-00044,NORTH BERGEN,07047,HUDSON,16550.0,0,16550,0,0,0,0,
374,14565,14566,NJ-00044,NORTH WILDWOOD,08260,CAPE MAY,423306.0,221856,201450,0,0,0,0,
375,14565,14566,NJ-00044,NUTLEY,07110,ESSEX,12279.0,4979,7300,7700,4100,3600,0,
376,14565,14566,NJ-00044,OCEAN CITY,08226,ATLANTIC,386606.0,386606,0,386700,386700,0,0,
377,14565,14566,NJ-00044,OCEAN CITY,08226,CAPE MAY,910870.0,823095,87775,345500,312600,32900,0,
378,14565,14566,NJ-00044,Ocean City,08226,CAPE MAY,1834548.0,1814043,20505,800400,779700,20700,0,
379,14565,14566,NJ-00044,OCEANPORT,07757,MONMOUTH,4252804.0,4179244,73560,0,0,0,0,
380,14565,14566,NJ-00044,PLEASANTVILLE,08232,ATLANTIC,248908.0,244158,4750,128100,123300,4800,0,
381,14565,14566,NJ-00044,POINT PLEASANT BEACH,08742,OCEAN,769937.0,635137,134800,71800,49600,22200,0,
382,14565,14566,NJ-00044,RAHWAY,07065,UNION,498817.0,439560,59257,0,0,0,0,
383,14565,14566,NJ-00044,SAYREVILLE,08872,MIDDLESEX,302983.0,266,302717,0,0,0,0,
384,14565,14566,NJ-00044,SEA BRIGHT,07760,MONMOUTH,78076.0,0,78076,39600,0,39600,0,
385,14565,14566,NJ-00044,SEASIDE HEIGHTS,08751,OCEAN,1060848.0,936948,123900,139300,121400,4000,13900,
386,14565,14566,NJ-00044,SEASIDE PARK,08752,OCEAN,101026.0,80961,20065,0,0,0,0,
387,14565,14566,NJ-00044,SHIP BOTTOM,08008,OCEAN,168567.0,56598,111969,102000,0,102000,0,
388,14565,14566,NJ-00044,SKILLMAN,08558,SOMERSET,73520.0,0,73520,0,0,0,0,
389,14565,14566,NJ-00044,TOMS RIVER,08753,OCEAN,1864497.0,1607727,256770,199600,199600,0,0,
390,14565,14566,NJ-00044,Toms River,08753,OCEAN,1638335.0,1482360,155975,178800,178800,0,0,
391,14565,14566,NJ-00044,UNION BEACH,07735,MONMOUTH,60952.0,59802,1150,0,0,0,0,
392,14565,14566,NJ-00044,VENTNOR CITY,08406,ATLANTIC,69783.0,67683,2100,0,0,0,0,
393,14565,14566,NJ-00044,WEST WILDWOOD,08260,CAPE MAY,67577.0,65727,1850,39800,37900,1900,0,
394,14565,14566,NJ-00044,WILDWOOD,08260,CAPE MAY,178121.0,137361,40760,0,0,0,0,
395,14567,14568,NY-00166,AMITY HARBOR,11701,NEW YORK,64820.0,62820,2000,0,0,0,0,
396,14567,14568,NY-00166,AMITYVILLE,11701,SUFFOLK,0.0,0,0,16100,0,0,16100,
397,14567,14568,NY-00166,AQUEBOGUE,11931,SUFFOLK,661280.0,661280,0,104900,104900,0,0,
398,14567,14568,NY-00166,ARVERNE,11692,QUEENS,17528.0,828,16700,0,0,0,0,
399,14567,14568,NY-00166,BABYLON,11702,SUFFOLK,110440.0,81131,29309,0,0,0,0,
400,14567,14568,NY-00166,BALDWIN,11510,NASSAU,332663.0,332163,500,282200,282200,0,0,
401,14567,14568,NY-00166,BAYONNE,07002,HUDSON,6000.0,0,6000,0,0,0,0,
402,14567,14568,NY-00166,BELLE HARBOR,11694,QUEENS,426378.0,325981,100397,0,0,0,0,
403,14567,14568,NY-00166,Belle Harbor,11694,QUEENS,852756.0,651962,200794,0,0,0,0,
404,14567,14568,NY-00166,BELLMORE,11710,NASSAU,172020.0,38177,133843,0,0,0,0,
405,14567,14568,NY-00166,BREEZY POINT,11697,QUEENS,193159.0,37135,156024,193200,37200,156000,0,
406,14567,14568,NY-00166,BRIDGEPORT,06605,FAIRFIELD,37085.0,37085,0,0,0,0,0,
407,14567,14568,NY-00166,BROAD CHANNEL,11693,QUEENS,540706.0,407242,133464,199200,65800,133400,0,
408,14567,14568,NY-00166,BRONX,10460,BRONX,84951.0,78576,6375,85000,78600,6400,0,
409,14567,14568,NY-00166,BRONX,10469,BRONX,0.0,0,0,12100,0,0,12100,
410,14567,14568,NY-00166,BROOKLYN,11201,KINGS,98972.0,6856,92116,709000,0,0,709000,
411,14567,14568,NY-00166,BROOKLYN,11203,KINGS,2304.0,2304,0,0,0,0,0,
412,14567,14568,NY-00166,BROOKLYN,11223,KINGS,205118.0,189518,15600,191200,175600,15600,0,
413,14567,14568,NY-00166,BROOKLYN,11224,KINGS,663581.0,341833,321748,157800,106600,51200,0,
414,14567,14568,NY-00166,BROOKLYN,11229,KINGS,2130376.0,2130376,0,0,0,0,0,
415,14567,14568,NY-00166,BROOKLYN,11231,KINGS,1076676.0,164028,912648,37300,37300,0,0,
416,14567,14568,NY-00166,BROOKLYN,11235,KINGS,339594.0,137463,202131,10000,0,0,10000,
417,14567,14568,NY-00166,BROOKLYN,11236,KINGS,42703.0,29030,13673,42800,29100,13700,0,
418,14567,14568,NY-00166,Brooklyn,11223,KINGS,410236.0,379036,31200,382400,351200,31200,0,
419,14567,14568,NY-00166,CAMBRIA HTS,11411,QUEENS,99500.0,99500,0,99500,99500,0,0,
420,14567,14568,NY-00166,CEDARHURST,11516,NASSAU,7000.0,0,7000,3400,0,3400,0,
421,14567,14568,NY-00166,COMMACK,11725,SUFFOLK,84878.0,83378,1500,0,0,0,0,
422,14567,14568,NY-00166,COPIAGUE,11726,SUFFOLK,25004.0,25004,0,25100,25100,0,0,
423,14567,14568,NY-00166,EAST ELMHURST,11369,QUEENS,0.0,0,0,19500,0,0,19500,
424,14567,14568,NY-00166,FAR ROCKAWAY,11691,QUEENS,365628.0,362728,2900,21500,19100,2400,0,
425,14567,14568,NY-00166,FAR ROCKAWAY,11693,QUEENS,20034.0,0,20034,0,0,0,0,
426,14567,14568,NY-00166,FRANKLIN SQUARE,11010,NASSAU,28815.0,9708,19107,0,0,0,0,
427,14567,14568,NY-00166,FREEPORT,11520,NASSAU,839584.0,527905,311679,0,0,0,0,
428,14567,14568,NY-00166,FREEPORT,11520,NEW YORK,7850.0,0,7850,0,0,0,0,
429,14567,14568,NY-00166,GOSHEN,10924,ORANGE,273450.0,273450,0,223500,223500,0,0,
430,14567,14568,NY-00166,GREENPORT,11944,SULLIVAN,3500.0,0,3500,0,0,0,0,
431,14567,14568,NY-00166,HICKSVILLE,11801,NASSAU,9393.0,648,8745,0,0,0,0,
432,14567,14568,NY-00166,HOWARD BEACH,11414,NEW YORK,1.0,1,0,0,0,0,0,
433,14567,14568,NY-00166,HOWARD BEACH,11414,QUEENS,118640.0,48960,69680,0,0,0,0,
434,14567,14568,NY-00166,INWOOD,11096,NASSAU,391952.0,365638,26314,0,0,0,0,
435,14567,14568,NY-00166,ISLAND PARK,11558,NASSAU,344114.0,338214,5900,154800,121600,0,33200,
436,14567,14568,NY-00166,JERSEY CITY,07306,HUDSON,18028.0,18028,0,14200,14200,0,0,
437,14567,14568,NY-00166,KEARNY,07032,HUDSON,123233.0,53859,69374,0,0,0,0,
438,14567,14568,NY-00166,LAWRENCE,11559,NASSAU,25556.0,13281,12275,0,0,0,0,
439,14567,14568,NY-00166,LINDENHURST,11757,NEW YORK,52801.0,47626,5175,0,0,0,0,
440,14567,14568,NY-00166,LINDENHURST,11757,SUFFOLK,199430.0,44820,154610,190900,44900,146000,0,
441,14567,14568,NY-00166,LONG BEACH,11561,NASSAU,465104.0,435764,29340,173500,121600,18700,33200,
442,14567,14568,NY-00166,LONG ISLAND CITY,11101,QUEENS,27707.0,4349,23358,0,0,0,0,
443,14567,14568,NY-00166,MASSAPEQUA,11758,NASSAU,248327.0,234914,13413,144100,144100,0,0,
444,14567,14568,NY-00166,MONSEY,10952,ROCKLAND,100000.0,0,100000,0,0,0,0,
445,14567,14568,NY-00166,N BALDWIN,11510,NASSAU,21146.0,2605,18541,0,0,0,0,
446,14567,14568,NY-00166,NEW HYDE PARK,11040,NASSAU,38462.0,29167,9295,0,0,0,0,
447,14567,14568,NY-00166,NEW YORK,10001,NEW YORK,0.0,0,0,220000,0,0,220000,
448,14567,14568,NY-00166,NEW YORK,10004,NEW YORK,26500.0,7500,19000,0,0,0,0,
449,14567,14568,NY-00166,NEW YORK,10009,NEW YORK,73693.0,38223,35470,0,0,0,0,
450,14567,14568,NY-00166,NEW YORK,10014,NEW YORK,118821.0,0,118821,35900,0,35900,0,
451,14567,14568,NY-00166,NEW YORK,10016,NEW YORK,0.0,0,0,709000,0,0,709000,
452,14567,14568,NY-00166,NEW YORK,10021,NEW YORK,0.0,0,0,709000,0,0,709000,
453,14567,14568,NY-00166,NEW YORK,10028,NEW YORK,0.0,0,0,709000,0,0,709000,
454,14567,14568,NY-00166,NEW YORK,10090,NEW YORK,99345.0,56210,43135,0,0,0,0,
455,14567,14568,NY-00166,NYACK,10960,ROCKLAND,0.0,0,0,177300,0,0,177300,
456,14567,14568,NY-00166,OCEAN BEACH,11770,SUFFOLK,47733.0,47733,0,0,0,0,0,
457,14567,14568,NY-00166,OCEANSIDE,11572,NASSAU,451611.0,134515,317096,236900,32200,204700,0,
458,14567,14568,NY-00166,POMONA,10970,ROCKLAND,7947.0,590,7357,0,0,0,0,
459,14567,14568,NY-00166,RIVERHEAD,11901,SUFFOLK,172550.0,172550,0,0,0,0,0,
460,14567,14568,NY-00166,ROCKAWAY BEACH,11693,QUEENS,1917002.0,1708968,208034,0,0,0,0,
461,14567,14568,NY-00166,ROCKAWAY PARK,11694,QUEENS,149910.0,69582,80328,78700,0,53700,25000,
462,14567,14568,NY-00166,SAINT ALBANS,11412,QUEENS,14096.0,14096,0,0,0,0,0,
463,14567,14568,NY-00166,SAUGERTIES,12477,ULSTER,139680.0,139680,0,139700,139700,0,0,
464,14567,14568,NY-00166,SHELTER ISLAND,11964,SUFFOLK,236865.0,215337,21528,60900,60900,0,0,
465,14567,14568,NY-00166,SPRINGFIELD GARDENS,11413,QUEENS,14096.0,14096,0,0,0,0,0,
466,14567,14568,NY-00166,STATEN ISLAND,10301,RICHMOND,24502.0,24502,0,0,0,0,0,
467,14567,14568,NY-00166,STATEN ISLAND,10303,RICHMOND,189238.0,189238,0,0,0,0,0,
468,14567,14568,NY-00166,STATEN ISLAND,10305,RICHMOND,104871.0,92471,12400,0,0,0,0,
469,14567,14568,NY-00166,STATEN ISLAND,10306,RICHMOND,136682.0,32893,103789,30400,28800,1600,0,
470,14567,14568,NY-00166,STATEN ISLAND,10307,RICHMOND,485772.0,485772,0,406800,406800,0,0,
471,14567,14568,NY-00166,STATEN ISLAND,10314,RICHMOND,28755.0,15755,13000,0,0,0,0,
472,14567,14568,NY-00166,SYOSSET,11791,NASSAU,20000.0,0,20000,0,0,0,0,
473,14567,14568,NY-00166,UNION CITY,07087,HUDSON,22500.0,0,22500,0,0,0,0,
474,14567,14568,NY-00166,VALLEY STREAM,11581,NEW YORK,7654.0,0,7654,0,0,0,0,
475,14567,14568,NY-00166,WEST BABYLON,11704,SUFFOLK,6740.0,0,6740,3200,0,3200,0,
476,14567,14568,NY-00166,WESTBURY,11590,NASSAU,37940.0,2800,35140,0,0,0,0,
477,14569,14570,RI-00015,WAKEFIELD,02879,WASHINGTON,439818.0,424043,15775,148300,132500,15800,0,
478,14573,14574,MD-00029,FREDERICK,21701,FREDERICK,20754.0,0,20754,42800,0,20800,22000,
479,14573,14574,MD-00029,FREDERICK,21704,FREDERICK,175897.0,0,175897,175900,0,175900,0,
480,14587,14588,4248,MS-00082,ASHLAND,38603,MS,360616,330166,30450,8400,8400,0,0
481,14587,14588,4248,MS-00082,CLARKSDALE,38614,MS,30233,30008,225,25000,25000,0,0
482,14587,14588,4248,MS-00082,COMO,38619,MS,220074,216074,4000,0,0,0,0
483,14587,14588,4248,MS-00082,FALKER,38629,MS,137392,137392,0,0,0,0,0
484,14587,14588,4248,MS-00082,FALKNER,38629,MS,274784,274784,0,0,0,0,0
485,14587,14588,4248,MS-00082,HOLLY SPRINGS,38635,MS,1127555,832406,295149,534300,431300,103000,0
486,14587,14588,4248,MS-00082,LAMAR,38642,MS,17826,17826,0,0,0,0,0
487,14587,14588,4248,MS-00082,MARKS,38646,MS,471761,438287,33474,203300,168900,23000,11400
488,14587,14588,4248,MS-00082,MICHIGAN CITY,38647,MS,16590,0,16590,0,0,0,0
489,14587,14588,4248,MS-00082,NEW ALBANY,38652,MS,500,0,500,0,0,0,0
490,14587,14588,4248,MS-00082,SARDIS,38666,MS,228435,224435,4000,0,0,0,0
491,14593,14594,KS-00095,BAXTER SPRINGS,66713,CHEROKEE,4279.0,3010,1269,4300,3100,1200,0,
492,14595,14596,AL-00059,ARAB,35016,MARSHALL,79898.0,72400,7498,79900,72400,7500,0,
493,14595,14596,AL-00059,ARITON,36311,DALE,220605.0,131206,89399,0,0,0,0,
494,14595,14596,AL-00059,BIRMINGHAM,35221,JEFFERSON,295556.0,263746,31810,0,0,0,0,
495,14595,14596,AL-00059,BRUNDIDGE,36010,PIKE,208536.0,208536,0,0,0,0,0,
496,14595,14596,AL-00059,ELBA,36323,COFFEE,29504360.0,29039960,464400,0,0,0,0,
497,14595,14596,AL-00059,ELBA,36323,CRENSHAW,82114.0,81464,650,0,0,0,0,
498,14595,14596,AL-00059,GUNTERSVILLE,35976,MARSHALL,79579.0,40219,39360,3300,2400,900,0,
499,14595,14596,AL-00059,HANCEVILLE,35077,CULLMAN,92558.0,92058,500,92100,92100,0,0,
500,14595,14596,AL-00059,MADISON,35757,MADISON,15832.0,15832,0,15900,15900,0,0,
501,14595,14596,AL-00059,MONTGOMERY,36108,MONTGOMERY,34844.0,34844,0,25000,25000,0,0,
502,14595,14596,AL-00059,MONTGOMERY,36110,MONTGOMERY,47881.0,21441,26440,0,0,0,0,
503,14595,14596,AL-00059,SOMERVILLE,35670,MORGAN,116862.0,3500,113362,105000,0,105000,0,
504,14595,14596,AL-00059,TUSKEGEE,36083,MACON,16211.0,16211,0,16300,16300,0,0,
505,14595,14596,AL-00059,TUSKEGEE INSTITUTE,36088,MACON,72530.0,72030,500,80400,72000,0,8400,
506,14599,14600,CT-00037,BRIDGEPORT,06606,FAIRFIELD,40750.0,33550,7200,0,0,0,0,
507,14603,14604,4250,MO-00078,ARNOLD,63010,MO,410464,268126,142338,234400,140300,81400,12700
508,14603,14604,4250,MO-00078,AUGUSTA,63332,MO,0,0,0,40000,0,0,40000
509,14603,14604,4250,MO-00078,BARNHART,63012,MO,611061,245925,365136,0,0,0,0
510,14603,14604,4250,MO-00078,BLOOMSDALE,63627,MO,21603,10270,11333,31200,10300,11400,9500
511,14603,14604,4250,MO-00078,BONNE TERRE,63628,MO,23675,23675,0,23700,23700,0,0
512,14603,14604,4250,MO-00078,BRANSON,65616,MO,185242,185242,0,0,0,0,0
513,14603,14604,4250,MO-00078,BRANSON,65616,MO,523710,392421,131289,0,0,0,0
514,14603,14604,4250,MO-00078,CAMDENTON,65020,MO,48696,48696,0,245500,44200,0,201300
515,14603,14604,4250,MO-00078,CAPE GIRARDEAU,63701,MO,2576,2576,0,0,0,0,0
516,14603,14604,4250,MO-00078,CAPE GIRARDEAU,63703,MO,1176654,585687,590967,350000,135000,51300,163700
517,14603,14604,4250,MO-00078,Cape Girardeau,63703,MO,525763,275088,250675,1333000,270000,248100,814900
518,14603,14604,4250,MO-00078,CASSVILLE,65625,MO,74470,46780,27690,0,0,0,0
519,14603,14604,4250,MO-00078,CEDAR HILL,63016,MO,155206,107241,47965,0,0,0,0
520,14603,14604,4250,MO-00078,CRESCENT,63025,MO,65001,65001,0,0,0,0,0
521,14603,14604,4250,MO-00078,CRYSTAL CITY,63019,MO,447864,111239,336625,0,0,0,0
522,14603,14604,4250,MO-00078,ELDON,65026,MO,0,0,0,50000,0,0,50000
523,14603,14604,4250,MO-00078,ELDRIDGE,65463,MO,40010,10785,29225,39900,10600,29300,0
524,14603,14604,4250,MO-00078,EUREKA,63025,MO,1686064,969800,716264,545800,143400,137300,265100
525,14603,14604,4250,MO-00078,FENTON,63026,MO,6234118,5890286,343832,4298600,4055800,134400,79200
526,14603,14604,4250,MO-00078,FENTON,63026,MO,1833397,1596560,236837,183100,111000,19100,53000
527,14603,14604,4250,MO-00078,Fenton,63026,MO,596234,508848,87386,183100,111000,19100,53000
528,14603,14604,4250,MO-00078,FLORISSANT,63031,MO,43630,41330,2300,0,0,0,0
529,14603,14604,4250,MO-00078,HARTVILLE,65667,MO,57968,53273,4695,61200,53400,4700,3100
530,14603,14604,4250,MO-00078,HIGH RIDGE,63049,MO,155524,155524,0,0,0,0,0
531,14603,14604,4250,MO-00078,IMPERIAL,63052,MO,89901,14071,75830,0,0,0,0
532,14603,14604,4250,MO-00078,JEFFERSON CITY,65101,MO,10269,9469,800,9500,9500,0,0
533,14603,14604,4250,MO-00078,JENNINGS,63136,MO,14736,14736,0,14800,14800,0,0
534,14603,14604,4250,MO-00078,LICKING,65542,MO,276610,124145,152465,0,0,0,0
535,14603,14604,4250,MO-00078,MARYLAND HEIGHTS,63043,MO,10112,10112,0,10200,10200,0,0
536,14603,14604,4250,MO-00078,MONETT,65708,MO,13835,0,13835,30800,0,13900,16900
537,14603,14604,4250,MO-00078,NOEL,64854,MO,653860,617835,36025,610400,594400,16000,0
538,14603,14604,4250,MO-00078,PACIFIC,63069,MO,3785619,3530804,254815,1522200,1268600,102400,151200
539,14603,14604,4250,MO-00078,PACIFIC,63069,MO,1078122,682968,395154,932900,574900,196200,161800
540,14603,14604,4250,MO-00078,PINEVILLE,64856,MO,565834,554264,11570,305200,297200,8000,0
541,14603,14604,4250,MO-00078,PORTAGE DES SIOUX,63373,MO,14560,0,14560,0,0,0,0
542,14603,14604,4250,MO-00078,PURDY,65734,MO,36048,24614,11434,0,0,0,0
543,14603,14604,4250,MO-00078,REEDS SPRING,65737,MO,6983,4558,2425,0,0,0,0
544,14603,14604,4250,MO-00078,RICHLAND,65556,MO,80519,50169,30350,0,0,0,0
